Country or Area,Year,City,City type,Reliability,Source Year,Value,Value Footnotes
United Kingdom of Great Britain and Northern Ireland,2001,Cambridge,Urban agglomeration,"Final figure, complete",2006,131465,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Nuneaton,Urban agglomeration,"Final figure, complete",2006,132236,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Perth & Kinross,Urban agglomeration,"Final figure, complete",2006,134949,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,North Ayrshire,Urban agglomeration,"Final figure, complete",2006,135817,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Gloucester,Urban agglomeration,"Final figure, complete",2006,136203,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Peterborough,Urban agglomeration,"Final figure, complete",2006,136292,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Blackburn/Darwen,Urban agglomeration,"Final figure, complete",2006,136655,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,York,Urban agglomeration,"Final figure, complete",2006,137505,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Telford,Urban agglomeration,"Final figure, complete",2006,138241,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Grimsby/Cleethorpes,Urban agglomeration,"Final figure, complete",2006,138842,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Newport,Urban agglomeration,"Final figure, complete",2006,139298,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Ipswich,Urban agglomeration,"Final figure, complete",2006,141658,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Slough,Urban agglomeration,"Final figure, complete",2006,141848,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Oxford,Urban agglomeration,"Final figure, complete",2006,143016,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Falkirk,Urban agglomeration,"Final figure, complete",2006,145191,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Dundee,Urban agglomeration,"Final figure, complete",2006,145663,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Dumfries & Galloway,Urban agglomeration,"Final figure, complete",2006,147765,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Burnley/Nelson,Urban agglomeration,"Final figure, complete",2006,149796,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Swindon,Urban agglomeration,"Final figure, complete",2006,155432,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Mansfield,Urban agglomeration,"Final figure, complete",2006,158114,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Warrington,Urban agglomeration,"Final figure, complete",2006,158195,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,West Lothian,Urban agglomeration,"Final figure, complete",2006,158714,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Wigan,Urban agglomeration,"Final figure, complete",2006,166840,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Renfrewshire,Urban agglomeration,"Final figure, complete",2006,172867,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Crawley,Urban agglomeration,"Final figure, complete",2006,180177,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Sunderland,Urban agglomeration,"Final figure, complete",2006,182974,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Milton Keynes,Urban agglomeration,"Final figure, complete",2006,184506,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Norwich,Urban agglomeration,"Final figure, complete",2006,194839,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Northampton,Urban agglomeration,"Final figure, complete",2006,197199,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Dearne Valley,Urban agglomeration,"Final figure, complete",2006,207726,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Highland,Urban agglomeration,"Final figure, complete",2006,208914,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Aberdeen,Urban agglomeration,"Final figure, complete",2006,212125,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Aberdeenshire,Urban agglomeration,"Final figure, complete",2006,226871,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,The Medway Towns,Urban agglomeration,"Final figure, complete",2006,231659,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Luton/Dunstable,Urban agglomeration,"Final figure, complete",2006,236318,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Derby,Urban agglomeration,"Final figure, complete",2006,236738,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Aldershot,Urban agglomeration,"Final figure, complete",2006,243344,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Plymouth,Urban agglomeration,"Final figure, complete",2006,243795,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Blackpool,Urban agglomeration,"Final figure, complete",2006,261088,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Preston,Urban agglomeration,"Final figure, complete",2006,264601,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Southend,Urban agglomeration,"Final figure, complete",2006,269415,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Swansea,Urban agglomeration,"Final figure, complete",2006,270506,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Belfast,Urban agglomeration,"Final figure, complete",2006,276459,"44,47,48"
United Kingdom of Great Britain and Northern Ireland,2001,Kingston-upon-Hull,Urban agglomeration,"Final figure, complete",2006,301416,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,South Lanarkshire,Urban agglomeration,"Final figure, complete",2006,302216,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Southampton,Urban agglomeration,"Final figure, complete",2006,304400,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Birkenhead,Urban agglomeration,"Final figure, complete",2006,319675,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,North Lanarkshire,Urban agglomeration,"Final figure, complete",2006,321067,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Cardiff,Urban agglomeration,"Final figure, complete",2006,327706,"44,47,49"
United Kingdom of Great Britain and Northern Ireland,2001,Coventry/Bedworth,Urban agglomeration,"Final figure, complete",2006,336452,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Fife,Urban agglomeration,"Final figure, complete",2006,349429,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,The Potteries,Urban agglomeration,"Final figure, complete",2006,362403,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Teesside,Urban agglomeration,"Final figure, complete",2006,365323,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Reading/Wokingham,Urban agglomeration,"Final figure, complete",2006,369804,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Bournemouth,Urban agglomeration,"Final figure, complete",2006,383713,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Leicester,Urban agglomeration,"Final figure, complete",2006,441213,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Portsmouth,Urban agglomeration,"Final figure, complete",2006,442252,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Edinburgh,Urban agglomeration,"Final figure, complete",2006,448624,"44,47,50"
United Kingdom of Great Britain and Northern Ireland,2001,Brighton/Worthing/Littlehampton,Urban agglomeration,"Final figure, complete",2006,461181,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Bristol,Urban agglomeration,"Final figure, complete",2006,551066,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Glasgow,Urban agglomeration,"Final figure, complete",2006,577869,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Sheffield,Urban agglomeration,"Final figure, complete",2006,640720,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Nottingham,Urban agglomeration,"Final figure, complete",2006,666358,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Liverpool,Urban agglomeration,"Final figure, complete",2006,816216,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Tyneside,Urban agglomeration,"Final figure, complete",2006,879996,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,West Yorkshire,Urban agglomeration,"Final figure, complete",2006,1499465,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,Manchester,Urban agglomeration,"Final figure, complete",2006,2244931,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,West Midlands,Urban agglomeration,"Final figure, complete",2006,2284093,"44,47"
United Kingdom of Great Britain and Northern Ireland,2001,LONDON,Urban agglomeration,"Final figure, complete",2006,8278251,"44,47,51"
,,,,,,,
footnoteSeqID,Footnote,,,,,,
1,City proper refers to commune or municipality.,,,,,,
2,Densely inhabited area (city and localities around the city) with additionally high concentration of employed persons.,,,,,,
3,Data include Anderlecht and Schaerbeek.,,,,,,
4,"Data for cities proper refer to communes which may contain an urban centre and a rural area. 
",,,,,,
5,Schaerbeek is included in urban agglomeration of Brussels.,,,,,,
6,The “City proper” uses the geographic definition of Census Subdivision (CSD): Census subdivision (CSD) is the general term for municipalities (as determined by provincial/territorial legislation) or areas treated as municipal equivalents for statistical purposes. The “Urban Agglomeration” uses the geographic definition of Census Metropolitan Area\Census Agglomeration (CMA\CA).,,,,,,
7,Adjusted for census net undercoverage (including adjustment for incompletely enumerated Indian reserves).,,,,,,
8,Preliminary postcensal estimates.,,,,,,
9,"To ensure confidentiality, the values, including totals are randomly rounded either up or down to a multiple of '5' or '10.' As a result, when these data are summed or grouped, the total value may not match the individual values since totals and sub-totals are independently rounded. Similarly, percentages, which are calculated on rounded data, may not necessarily add up to 100%.",,,,,,
10,"The CMA of Victoria contains the CSDs of Saanich, Victoria.",,,,,,
11,"The CMA of Oshawa contains the CSDs of Whitby, Oshawa.",,,,,,
12,"The CMA of Kitchener-Cambridge-Waterloo contains the CSDs of Cambridge, Kitchener, Waterloo, Brantford.",,,,,,
13,"The CMA of Hamilton contains the CSDs of Burlington, Hamilton.",,,,,,
14,The CMA of Québec contains the CSDs of Québec and Lévis.,,,,,,
15,"The CMA of Ottawa-Gatineau contains the CSDs of Gatineau, Ottawa.",,,,,,
16,"The CMA of Vancouver contains the CSDs of Langley, Surrey, Delta, Richmond, Vancouver, Burnaby, Coquitlam.",,,,,,
17,"The CMA of Montréal contains the CSDs of Montréal, Longeuil, Terrebonne, Laval.",,,,,,
18,"The CMA of Toronto contains the CSDs of Toronto, Ajax, Vaughan, Markham, Richmond Hill, Mississauga, Brampton, Oakville, Milton.",,,,,,
19,Updated postcensal estimates.,,,,,,
20,Population estimates and components of demographic growth according to Standard Geographical Classification (SGC) 2006.,,,,,,
21,"Ottawa is the capital city, but the data are reported for the Ottawa-Gatineau urban agglomeration.",,,,,,
22,The data are preliminary postcensal estimates adjusted for census net undercoverage (including adjustment for incompletely enumerated Indian reserves and population review).,,,,,,
23,"Because of rounding, totals are not in all cases the sum of the respective components.",,,,,,
24,Includes urban agglomeration of Cambridge.,,,,,,
25,Includes urban agglomeration of Burlington.,,,,,,
26,Includes the urban agglomeration of Gatineau.,,,,,,
27,"Includes urban agglomeration of Burnaby, Coquitlam, Richmond and Surrey.",,,,,,
28,"Includes urban agglomeration of Laval, Longueuil.",,,,,,
29,"Includes urban agglomeration of Brampton, Markham, Mississauga, Oakville, Richmond Hill and Vaugham.",,,,,,
30,"City proper refers to the 'town' which is a local self-government unit at the same level as a municipality, and represents a natural, urban, economic and social unity.",,,,,,
31,Population statistics are compiled from registers.,,,,,,
32,Excluding Åland Islands.,,,,,,
33,Data based on the 2011 Census.,,,,,,
34,"Data for cities proper refer to administrative units (municipalities). 
",,,,,,
35,"1. Land area excludes inlet, inland water and oceanic areas. 
2. A city is a territorial authority which is a distinct entity, is predominantly urban in character, has a minimum population of 50,000 and is a major centre of activity within its parent region.  
3. Urban agglomerations refer to main urban areas that are centres with populations of 30,000 or more.
City proper: due to the establishment of new Auckland council in 2011, amalgamating former Auckland cities, including Manukau city, North Shore city, and Waktakere city, separate population estimates for these cities are not available. Napier-Hastings consist of two separate territorial authorities. Napier is a city, while Hastings is a district based on the New Zealand Standard Areas Classification.",,,,,,
36,"Napier-Hastings consist of two separate territorial authorities. Napier is a city, while Hastings is a district based on the New Zealand Standard Areas Classification.",,,,,,
37,"These data have been randomly rounded to protect confidentiality. Individual figures may not add up to totals, and values for the same data may vary in different tables.",,,,,,
38,"Including Manukau, North Shore and Waitakere.",,,,,,
39,"A new unitary authority called the Aukland Council area has started on 1 November 2010 at a territorial authority level that includes two districts and four cities (North Shore, Waitakere, Auckland, and Manukau).",,,,,,
40,Data refer to urban areas only.,,,,,,
41,"Including Manukau, North Shore and Waitakere.",,,,,,
42,Data refer to usually resident population.,,,,,,
43,"From 2015, urban refers to urban centers and areas under the influence of urban centers.",,,,,,
44,"Excluding Channel Islands (Guernsey and Jersey) and Isle of Man, shown separately, if available.",,,,,,
45,Data refer to Greater Glasgow.,,,,,,
46,Data refer to Greater London.,,,,,,
47,Data refer to urban areas with more  than 100 000 residents.,,,,,,
48,Capital of Northern Ireland.,,,,,,
49,"Capital of Wales for certain purposes. 
",,,,,,
50,"Capital of Scotland. 

",,,,,,
51,"'Greater London' conurbation as reconstituted in 1965 and comprising 32 new Greater London Boroughs. 
",,,,,,
